carat,cut,color,clarity,depth,table,price,x,y,z,clarity_measure,color_measure
0.7,Ideal,D,SI2,62.0,57.0,2415,5.68,3.5122999999999998,2.8496129999999997,1,6
0.7,Premium,G,SI1,60.5,57.0,2415,5.75,3.4575750000000003,2.7852914375,2,3
0.75,Premium,G,SI1,60.4,58.0,2415,5.88,3.53944,2.84467088,2,3
0.71,Very Good,F,SI1,63.0,55.0,2416,5.65,3.5784000000000002,2.906946,2,4
0.71,Good,E,VS2,63.2,57.0,2416,5.63,3.56764,2.90645424,3,5
0.72,Ideal,E,SI1,60.9,57.0,2416,5.83,3.5596049999999995,2.8591347225,2,5
0.71,Ideal,D,SI2,62.3,56.0,2416,5.68,3.5511,2.8754876499999997,1,6
0.71,Ideal,D,SI2,61.5,55.0,2416,5.72,3.5423999999999998,2.848188,1,6
0.71,Ideal,F,SI1,61.6,56.0,2416,5.71,3.52968,2.84582144,2,4
1.01,Ideal,I,I1,61.6,56.0,2416,6.45,3.96704,3.20844832,0,1
0.7,Ideal,I,SI1,62.8,56.0,2417,5.63,3.551339999999999,2.8829407599999994,2,1
0.76,Very Good,H,SI2,59.8,58.0,2418,5.94,3.5581000000000005,2.8399319000000003,1,2
0.72,Premium,H,VS2,61.6,57.0,2418,5.84,3.5789600000000004,2.9010396800000002,3,2
0.64,Ideal,F,VS2,62.3,56.0,2419,5.51,3.43896,2.7876010399999998,3,4
0.64,Ideal,F,VS2,61.1,56.0,2419,5.57,3.4093800000000005,2.7432005900000003,3,4
0.5,Ideal,F,IF,61.2,57.0,2419,5.11,3.1395600000000004,2.52436536,7,4
0.51,Premium,E,VVS2,59.3,59.0,2419,5.25,3.08953,2.472670645,5,5
0.72,Ideal,I,VVS2,62.2,54.0,2420,5.73,3.5796100000000006,2.8952887100000004,5,1
0.71,Good,E,SI1,63.1,59.0,2420,5.62,3.5872350000000006,2.9048826425,2,5
0.71,Very Good,E,SI1,62.0,55.0,2420,5.72,3.5588000000000006,2.876428,2,5
0.79,Premium,H,SI1,63.0,54.0,2420,5.9,3.7044000000000015,3.0253860000000006,2,2
0.72,Ideal,G,SI2,61.5,55.0,2420,5.79,3.570075,2.8782230625,1,3
0.64,Ideal,H,IF,60.5,57.0,2420,5.58,3.388,2.71282,7,2
0.7,Very Good,I,VVS1,60.9,60.0,2421,5.68,3.468254999999999,2.7856436474999997,6,1
0.7,Very Good,H,VS1,59.5,60.0,2421,5.74,3.421249999999999,2.7254718749999998,4,2
0.7,Very Good,E,SI1,63.1,56.0,2421,5.62,3.5683049999999996,2.8989102275,2,5
0.7,Ideal,F,SI2,61.4,55.0,2421,5.73,3.5305,2.8429735000000003,1,4
0.7,Good,H,VS1,59.4,62.0,2421,5.71,3.4006499999999997,2.7058630499999996,4,2
0.72,Good,F,SI1,63.6,55.0,2421,5.71,3.6093,2.9635374,2,4
0.58,Ideal,D,VVS2,63.0,56.0,2421,5.35,3.3484499999999997,2.74001175,5,6
0.7,Very Good,H,VS1,62.1,56.0,2422,5.65,3.5179650000000002,2.8466531325,4,2
0.76,Very Good,G,SI2,62.0,57.0,2422,5.82,3.620799999999999,2.9266479999999997,1,3
0.72,Ideal,F,SI2,62.0,55.0,2422,5.76,3.5805000000000007,2.8955550000000003,1,4
0.72,Ideal,F,SI2,61.2,54.0,2422,5.81,3.57102,2.87059212,1,4
0.72,Very Good,G,VS1,63.5,55.0,2422,5.75,3.6290250000000004,2.9778404375000003,4,3
0.78,Ideal,I,VS2,60.9,57.0,2422,5.97,3.6205050000000005,2.9203087725,3,1
0.9,Fair,I,SI2,67.7,61.0,2422,6.04,4.028149999999999,3.408068775,1,1
0.71,Very Good,H,VS1,62.6,58.0,2423,5.72,3.59011,2.91406443,4,2
0.74,Very Good,G,SI2,63.8,56.0,2423,5.7,3.6493600000000006,2.9824458400000005,1,3
0.71,Very Good,E,SI2,62.2,58.0,2423,5.65,3.5298500000000015,2.8549333500000005,1,5
0.74,Ideal,G,SI2,62.7,56.0,2423,5.75,3.6209249999999997,2.9377849874999997,1,3
0.71,Ideal,G,SI1,61.4,55.0,2423,5.75,3.5427800000000005,2.85288346,2,3
0.7,Good,F,SI1,63.8,60.0,2423,5.63,3.58237,2.93874603,2,4
0.7,Premium,F,SI1,62.9,59.0,2423,5.67,3.550704999999999,2.8999117224999997,2,4
0.7,Premium,F,SI1,62.2,59.0,2423,5.73,3.5516199999999998,2.8865838200000002,2,4
0.7,Ideal,F,SI1,61.8,55.0,2423,5.75,3.5411400000000004,2.87096226,2,4
0.7,Premium,F,SI1,61.3,59.0,2423,5.74,3.50023,2.832130495,2,4
0.7,Premium,F,SI1,61.9,59.0,2423,5.71,3.5283000000000007,2.85925385,2,4
0.7,Very Good,F,SI1,63.2,57.0,2423,5.68,3.5708,2.9232528,2,4
0.7,Ideal,D,SI2,60.3,56.0,2423,5.77,3.46725,2.785030875,1,6
0.7,Premium,D,SI2,59.5,60.0,2423,5.78,3.4242250000000007,2.7382569375,1,6
0.7,Premium,F,SI1,61.0,59.0,2423,5.75,3.4892000000000003,2.817956,2,4
0.54,Ideal,G,VVS2,61.4,55.0,2424,5.28,3.2511300000000007,2.6190569100000003,5,3
0.79,Very Good,I,SI1,62.5,57.0,2425,5.89,3.687500000000001,2.99296875,2,1
0.76,Good,G,SI1,57.7,63.0,2425,5.97,3.4677700000000007,2.7227966450000003,2,3
0.77,Ideal,I,SI2,61.6,57.0,2425,5.87,3.6313199999999997,2.9264065599999998,1,1
0.76,Premium,F,SI2,62.3,55.0,2425,5.88,3.65078,2.96883797,1,4
0.76,Premium,H,SI1,60.0,60.0,2425,5.8,3.467999999999999,2.7803999999999998,2,2
0.52,Very Good,D,VVS2,59.8,55.0,2426,5.28,3.17837,2.52905263,5,6
0.73,Very Good,I,VS2,62.8,59.0,2426,5.72,3.6015799999999993,2.9269761199999995,3,1
0.74,Very Good,H,SI1,62.4,58.0,2426,5.71,3.578639999999999,2.8980556799999997,2,2
0.52,Ideal,D,VVS2,62.0,56.0,2426,5.14,3.1992000000000003,2.585152,5,6
0.52,Ideal,D,VVS2,60.4,57.0,2426,5.25,3.180060000000001,2.5458781200000002,5,6
0.73,Ideal,I,VS2,61.9,56.0,2426,5.77,3.5871049999999993,2.8960239974999995,3,1
0.78,Ideal,J,VS1,61.4,57.0,2426,5.9,3.6318099999999998,2.92626567,4,0
0.56,Fair,E,VVS2,57.3,60.0,2426,5.5,3.1715549999999997,2.4844005074999997,5,5
0.71,Very Good,F,SI1,62.8,59.0,2427,5.62,3.54192,2.87684288,2,4
0.71,Ideal,F,SI1,61.4,55.0,2427,5.75,3.55199,2.85571093,2,4
0.52,Ideal,F,IF,60.3,60.0,2427,5.24,3.1687650000000005,2.5352426475,7,4
0.67,Good,E,VS1,60.4,65.0,2427,5.67,3.41864,2.74476928,4,5
0.7,Good,H,VVS2,63.7,54.0,2427,5.72,3.61179,2.972175115,5,2
0.71,Very Good,H,VS1,62.8,59.0,2428,5.61,3.5513400000000006,2.8766607600000005,4,2
0.71,Good,I,VVS2,63.1,58.0,2428,5.64,3.5809249999999997,2.9092018375,5,1
0.71,Premium,I,VVS2,61.9,60.0,2428,5.69,3.540680000000001,2.8568954600000005,5,1
0.71,Good,G,SI1,63.6,56.0,2428,5.65,3.59976,2.94142368,2,3
0.71,Very Good,H,VS2,59.2,63.0,2428,5.81,3.45136,2.7413625600000002,3,2
0.71,Good,I,VVS2,63.6,57.0,2428,5.66,3.609300000000001,2.9476374000000005,5,1
0.7,Good,H,VS2,62.2,61.6,2428,5.63,3.51119,2.84291009,3,2
0.7,Very Good,H,VS2,62.8,58.0,2429,5.67,3.5701800000000006,2.90141652,3,2
0.61,Very Good,D,VS1,62.4,59.1,2429,5.42,3.391440000000001,2.7491692800000003,4,6
0.8,Premium,G,SI2,61.8,58.0,2429,5.92,3.677100000000001,2.9655039000000003,1,3
0.8,Ideal,G,SI2,62.1,57.0,2429,5.95,3.7197900000000006,3.002469795,1,3
0.56,Ideal,E,VVS2,61.5,57.0,2429,5.27,3.262575,2.6237668125,5,5
0.7,Ideal,H,VS2,62.4,58.0,2429,5.67,3.550559999999999,2.8768147199999996,3,2
0.72,Premium,D,SI2,60.5,60.0,2429,5.82,3.49085,2.816532125,1,6
0.73,Very Good,H,VS2,61.3,60.0,2430,5.72,3.5278149999999995,2.8344552975,3,2
0.78,Good,D,SI2,57.5,63.0,2430,6.13,3.5017500000000004,2.769128125,1,6
0.52,Ideal,E,VVS2,61.8,56.0,2430,5.15,3.1919699999999995,2.57766873,5,5
0.72,Ideal,I,VS1,61.7,54.5,2430,5.77,3.569345,2.8811879325,4,1
0.72,Ideal,I,VS1,62.1,55.0,2430,5.73,3.5676450000000006,2.8869187725000005,4,1
0.6,Very Good,D,VS1,61.4,59.0,2431,5.41,3.3309500000000014,2.6834716500000004,4,6
0.73,Ideal,E,SI2,61.3,54.0,2431,5.8,3.5799200000000004,2.87494548,1,5
0.73,Ideal,E,SI2,62.8,55.0,2431,5.73,3.6078600000000005,2.9320880400000005,1,5
0.78,Ideal,F,SI2,59.7,57.0,2431,6.01,3.579015,2.8623209775,1,4
0.71,Very Good,H,VS2,62.6,56.0,2432,5.68,3.568199999999999,2.8946865999999996,3,2
0.71,Very Good,I,VS1,62.2,59.0,2432,5.7,3.5578400000000014,2.8791882400000004,4,1
0.71,Ideal,I,VS1,61.5,60.0,2432,5.7,3.5178000000000003,2.8344735,4,1
0.7,Very Good,G,VS2,61.3,57.0,2433,5.66,3.48184,2.80197396,3,3
0.66,Premium,E,VS1,60.8,59.0,2433,5.58,3.398719999999999,2.7295308799999995,4,5
0.53,Ideal,E,VVS2,61.8,55.0,2433,5.16,3.19815,2.58266835,5,5
0.73,Very Good,G,SI1,60.8,56.0,2434,5.82,3.5476799999999997,2.84777472,2,3
0.61,Ideal,E,VS2,61.4,56.0,2434,5.47,3.3708599999999995,2.7141440199999995,3,5
0.73,Ideal,E,SI2,61.0,57.0,2434,5.81,3.5623999999999993,2.8585819999999997,1,5
0.73,Ideal,E,SI2,60.4,56.0,2434,5.81,3.5333999999999994,2.8217067999999994,1,5
0.7,Good,E,SI2,63.7,55.0,2435,5.63,3.570385000000001,2.9303226225000003,1,5
0.72,Ideal,D,SI2,62.3,57.0,2435,5.75,3.5978250000000003,2.9118474875,1,6
0.7,Premium,H,VS1,60.2,56.0,2435,5.78,3.4584900000000003,2.78078549,4,2
0.81,Ideal,H,SI1,62.1,54.0,2435,6.0,3.7322100000000002,3.021851205,2,2
0.73,Good,F,SI1,64.3,59.0,2435,5.67,3.629735,2.9898648025,2,4
0.71,Good,D,SI2,63.3,55.0,2436,5.65,3.598605000000001,2.9271834825000003,1,6
0.71,Very Good,F,SI1,62.3,60.0,2436,5.65,3.5292949999999994,2.8593503925,2,4
0.71,Very Good,F,SI1,61.8,58.0,2436,5.72,3.5627699999999995,2.8683759299999996,2,4
0.7,Ideal,E,SI2,62.3,58.0,2436,5.66,3.538640000000001,2.8653763600000004,1,5
0.7,Ideal,I,SI1,61.8,57.0,2436,5.67,3.5195100000000004,2.83955859,2,1
0.7,Very Good,G,VS2,59.0,60.0,2437,5.76,3.4190500000000004,2.70781975,3,3
0.7,Very Good,G,VS1,62.5,58.0,2437,5.63,3.5375000000000005,2.8648437500000004,4,3
0.7,Very Good,F,VS2,60.5,58.0,2437,5.78,3.5120249999999986,2.8108375624999997,3,4
0.7,Very Good,F,VS2,62.7,57.0,2437,5.61,3.53001,2.865393135,3,4
0.7,Ideal,G,VS1,62.7,57.0,2437,5.66,3.5613600000000005,2.89089636,4,3
0.71,Very Good,E,VS2,63.2,57.0,2437,5.66,3.567640000000001,2.9159342400000003,3,5
0.5,Good,E,VVS2,61.6,62.0,2437,5.04,3.1200399999999986,2.5132923199999997,5,5
0.7,Fair,E,VS2,65.7,55.0,2437,5.45,3.600360000000001,2.9730432600000007,3,5
0.9,Fair,J,SI1,64.6,61.0,2438,5.92,3.8081699999999987,3.142198909999999,2,0
0.61,Ideal,H,IF,62.0,54.4,2438,5.44,3.3821000000000003,2.7348510000000004,7,2
0.93,Good,J,SI1,63.7,54.0,2438,6.15,3.898440000000001,3.2004281400000005,2,0
0.96,Fair,G,SI2,72.2,56.0,2438,6.01,4.2670200000000005,3.71000422,1,3
0.81,Ideal,I,SI1,62.5,57.0,2439,5.98,3.71875,3.0308593750000004,2,1
0.72,Very Good,F,SI1,62.6,55.0,2440,5.71,3.59011,2.91093443,2,4
0.78,Good,H,VS2,63.7,60.0,2440,5.77,3.662749999999999,3.0043308749999995,3,2
0.74,Ideal,I,VS1,62.1,56.0,2440,5.75,3.592485,2.9008415925,4,1
0.63,Ideal,D,VS1,61.6,55.0,2440,5.52,3.409559999999999,2.7503044799999996,4,6
0.72,Ideal,F,SI1,62.5,57.0,2440,5.65,3.559375000000001,2.8779296875000004,2,4
0.72,Ideal,F,SI1,61.8,57.0,2440,5.68,3.5287799999999994,2.84551302,2,4
0.72,Ideal,F,SI1,62.1,55.0,2440,5.73,3.580065000000001,2.8907751825000005,2,4
0.55,Ideal,G,IF,60.0,57.0,2440,5.33,3.2159999999999993,2.5637999999999996,7,3
0.72,Very Good,I,VS1,63.7,57.0,2441,5.66,3.6181599999999996,2.95509396,4,1
0.72,Very Good,I,VS1,63.8,59.0,2441,5.63,3.6174600000000003,2.94993974,4,1
0.73,Very Good,E,SI1,58.6,57.0,2441,5.91,3.48963,2.75409159,2,5
0.7,Good,F,VS1,64.0,57.0,2441,5.62,3.5712,2.9411840000000002,4,4
0.7,Good,F,VS1,63.7,57.0,2441,5.55,3.557645,2.9007849325,4,4
0.7,Premium,F,SI1,61.6,58.0,2441,5.7,3.52044,2.83989552,2,4
0.56,Ideal,E,VVS2,62.6,54.0,2441,5.28,3.317800000000001,2.6911114000000005,5,5
0.72,Premium,G,VS2,62.4,57.0,2441,5.73,3.5724,2.9023488,3,3
0.71,Premium,E,SI1,59.1,60.0,2441,5.87,3.460304999999999,2.7571051274999996,2,5
0.71,Premium,E,SI1,60.4,62.0,2441,5.72,3.43978,2.76625356,2,5
0.52,Ideal,H,IF,61.4,56.0,2441,5.19,3.1989400000000012,2.5754045800000003,7,2
0.71,Very Good,E,SI1,63.1,59.0,2441,5.75,3.5872349999999997,2.9458976425,2,5
0.7,Premium,E,SI2,60.6,58.0,2442,5.78,3.4875300000000005,2.8080615900000003,1,5
0.56,Very Good,E,VVS2,60.5,57.0,2442,5.32,3.230699999999999,2.5865867499999995,5,5
0.56,Very Good,E,VVS2,60.7,57.0,2442,5.31,3.238345,2.5944227074999997,5,5
0.63,Ideal,G,VVS2,62.6,56.0,2442,5.45,3.4210900000000004,2.77665117,5,3
0.57,Ideal,E,VVS2,62.1,54.6,2442,5.31,3.3099300000000005,2.676488265,5,5
0.85,Ideal,J,VS2,61.7,55.0,2442,6.08,3.7606149999999996,3.0358297275,3,0
0.6,Ideal,E,VS1,61.6,55.0,2442,5.43,3.3602799999999995,2.7074062399999996,4,5
0.79,Ideal,I,SI1,61.6,57.0,2442,5.94,3.6775200000000003,2.96219616,2,1
0.56,Ideal,G,IF,62.0,56.0,2442,5.3,3.2922000000000002,2.663582,7,3
0.56,Ideal,G,IF,61.4,57.0,2442,5.29,3.257269999999999,2.62401189,7,3
0.3,Ideal,G,VS2,62.6,58.0,545,4.25,2.6698900000000005,2.16592557,3,3
0.3,Ideal,G,VS2,61.6,57.0,545,4.3,2.6580400000000006,2.14307632,3,3
0.3,Ideal,H,VS1,61.4,57.0,545,4.31,2.6494100000000005,2.13653887,4,2
0.3,Ideal,H,VS1,62.1,56.0,545,4.28,2.6703,2.15806815,4,2
0.3,Ideal,H,VS1,61.9,58.0,545,4.3,2.6678900000000016,2.1565619550000004,4,2
0.3,Ideal,H,VS1,62.2,57.0,545,4.28,2.6714900000000004,2.16191339,4,2
0.3,Ideal,H,VS1,62.4,55.0,545,4.32,2.7019199999999985,2.1908390399999997,4,2
0.3,Ideal,G,SI1,62.0,55.0,545,4.28,2.6597999999999997,2.151338,2,3
0.26,Ideal,H,IF,62.1,55.0,545,4.09,2.5523099999999994,2.062437255,7,2
0.26,Ideal,H,IF,61.2,57.0,545,4.13,2.536739999999999,2.0400224399999995,7,2
0.29,Good,F,SI1,57.4,61.0,545,4.39,2.5284699999999996,1.9856008899999997,2,4
0.33,Premium,E,SI1,59.6,60.0,545,4.51,2.6790199999999995,2.14232796,2,5
0.26,Premium,D,VS1,60.0,56.0,546,4.18,2.4989999999999997,2.0037,4,6
0.24,Very Good,F,VVS2,60.9,55.0,547,4.07,2.481675,1.9949850375,5,4
0.26,Very Good,E,VVS2,64.3,57.0,547,3.99,2.57843,2.111750245,5,5
0.26,Very Good,F,VVS1,59.0,61.0,547,4.17,2.46915,1.95854925,6,4
0.26,Very Good,E,VVS1,62.9,61.0,547,4.01,2.538014999999999,2.0593507174999997,6,5
0.26,Very Good,E,IF,58.7,63.0,547,4.19,2.4712700000000014,1.9550827450000008,7,5
0.32,Ideal,H,SI1,61.9,54.0,547,4.39,2.7297899999999995,2.203575005,2,2
0.31,Ideal,E,SI1,61.5,55.0,547,4.39,2.7090749999999995,2.1829655624999997,2,5
0.3,Ideal,D,SI1,61.0,58.0,547,4.32,2.63825,2.12226625,2,6
0.29,Premium,G,VS1,62.1,59.0,547,4.25,2.6299349999999997,2.1362198175,4,3
0.38,Good,H,SI2,63.4,57.0,547,4.58,2.91957,2.37736369,1,2
0.25,Very Good,F,VVS2,61.9,57.0,548,4.07,2.5317099999999995,2.043229245,5,4
0.25,Very Good,F,VVS2,63.0,57.0,548,3.98,2.5389000000000004,2.0534535000000003,5,4
0.25,Very Good,F,VVS2,59.3,59.0,548,4.15,2.4698449999999994,1.9627840424999998,5,4
0.25,Very Good,E,VVS2,62.2,57.0,548,4.02,2.5315399999999997,2.0375289399999996,5,5
0.25,Very Good,E,VVS2,62.2,58.0,548,4.03,2.5315400000000015,2.0406389400000005,5,5
0.25,Very Good,E,VVS2,61.7,57.0,548,4.08,2.5297,2.03909245,5,5
0.25,Very Good,E,VVS2,63.2,59.0,548,3.98,2.5216800000000004,2.05453088,5,5
0.56,Ideal,G,IF,61.8,56.0,2442,5.28,3.281580000000001,2.64552822,7,3
0.59,Fair,F,VS2,64.4,56.0,2443,5.31,3.40998,2.80783356,3,4
0.66,Very Good,E,VS2,63.3,56.3,2443,5.47,3.4878299999999998,2.8351531949999997,3,5
0.72,Ideal,H,VS2,62.0,56.0,2443,5.8,3.5774,2.906994,3,2
0.71,Ideal,G,VS2,62.9,56.0,2443,5.73,3.588445,2.9306509525,3,3
0.71,Premium,G,VS2,60.3,59.0,2443,5.79,3.4823250000000003,2.7956059875,3,3
0.7,Good,I,VS1,61.1,61.0,2443,5.65,3.4674250000000004,2.7853733375000003,4,1
0.71,Premium,G,VS2,63.0,54.0,2443,5.69,3.56895,2.9165692500000002,3,3
0.76,Premium,F,SI1,62.5,59.0,2443,5.79,3.6125,2.93828125,2,4
0.83,Very Good,J,VS2,60.5,55.0,2444,6.08,3.687475000000001,2.9546611875,3,0
0.81,Very Good,I,VS2,62.6,59.7,2444,5.86,3.6871400000000003,2.9882548200000003,3,1
0.72,Very Good,H,VS2,62.5,58.0,2444,5.67,3.5625,2.88515625,3,2
0.78,Premium,F,SI2,62.7,56.0,2444,5.87,3.6710850000000006,2.9911301475000003,1,4
0.7,Premium,E,SI1,62.0,60.0,2444,5.72,3.5309,2.867779,2,5
0.7,Premium,E,SI1,60.0,62.0,2444,5.79,3.461999999999999,2.7755999999999994,2,5
0.7,Premium,E,SI1,61.2,60.0,2444,5.71,3.4883999999999995,2.8147103999999996,2,5
0.81,Ideal,I,VS2,62.4,54.8,2444,5.98,3.7408800000000006,3.0329145600000005,3,1
0.6,Ideal,D,VS2,62.0,55.0,2444,5.39,3.3510999999999997,2.7097409999999997,3,6
0.83,Ideal,I,SI2,61.2,59.0,2444,6.03,3.69954,2.97723924,1,1
0.59,Ideal,G,IF,62.0,54.0,2444,5.38,3.3510999999999997,2.706641,7,3
0.78,Good,F,SI2,62.7,61.0,2444,5.8,3.64914,2.96230539,1,4
0.7,Good,D,SI1,59.9,63.0,2444,5.74,3.459225,2.7551678875,2,6
0.85,Premium,G,SI2,62.0,58.0,2444,6.08,3.757199999999999,3.0495319999999997,1,3
0.6,Premium,G,VVS1,60.0,58.0,2444,5.53,3.288000000000001,2.6454000000000004,6,3
0.7,Very Good,F,SI1,63.1,60.0,2445,5.62,3.5493750000000004,2.8929378125,2,4
0.73,Very Good,F,SI1,62.5,56.0,2445,5.69,3.5687500000000005,2.893359375,2,4
0.7,Ideal,F,SI1,60.8,60.0,2445,5.74,3.5020799999999994,2.8095923199999997,2,4
0.7,Good,F,SI1,61.1,61.0,2445,5.68,3.4796449999999997,2.7982715474999997,2,4
0.71,Ideal,F,SI2,65.3,53.0,2445,5.64,3.6633299999999993,3.0375372449999998,1,4
0.73,Very Good,H,VS1,58.7,61.0,2446,5.9,3.4779750000000007,2.752435662500001,4,2
0.72,Good,F,SI1,60.4,61.0,2446,5.75,3.4880999999999993,2.7899062,2,4
0.73,Premium,F,VS2,58.9,60.0,2446,5.9,3.448594999999999,2.7531612274999997,3,4
0.57,Ideal,E,VVS2,62.0,57.0,2447,5.29,3.2922000000000002,2.660482,5,5
0.57,Ideal,E,VVS2,61.5,56.0,2447,5.31,3.2779499999999997,2.640794625,5,5
0.53,Ideal,F,IF,62.4,55.0,2447,5.2,3.2416799999999997,2.63380416,7,4
0.74,Premium,G,SI1,59.6,59.0,2447,5.94,3.519379999999999,2.81889524,2,3
0.74,Premium,E,SI2,59.0,55.0,2447,6.03,3.5311499999999993,2.82053925,1,5
0.76,Good,G,SI1,57.7,63.0,2447,6.05,3.4677700000000007,2.7458766450000005,2,3
0.8,Premium,F,SI2,61.4,58.0,2447,5.95,3.6471599999999986,2.9463281199999996,1,4
0.71,Very Good,I,VVS2,61.5,58.0,2448,5.73,3.5485499999999988,2.8531541249999997,5,1
0.71,Very Good,G,SI1,61.7,59.0,2448,5.72,3.5477499999999997,2.8591008749999998,2,3
0.72,Ideal,G,SI2,60.8,57.0,2449,5.79,3.52944,2.83310976,1,3
0.71,Good,I,VVS2,63.6,57.0,2450,5.69,3.6093,2.9571774000000004,5,1
0.71,Very Good,I,VVS2,63.1,58.0,2450,5.71,3.5809249999999997,2.9312868375,5,1
0.71,Premium,I,VVS2,61.9,60.0,2450,5.75,3.54068,2.87546546,5,1
0.71,Very Good,E,VS2,63.4,60.0,2450,5.71,3.6074600000000006,2.95363482,3,5
0.71,Very Good,E,VS2,63.4,61.0,2450,5.6,3.540889999999999,2.8976621299999996,3,5
0.71,Premium,G,SI1,58.9,62.0,2450,5.92,3.460375000000001,2.7625204375,2,3
0.71,Ideal,I,VVS1,61.2,57.0,2450,5.79,3.534300000000001,2.8532358,6,1
0.71,Good,D,SI1,56.8,62.0,2450,5.93,3.3568800000000003,2.6374739199999997,2,6
0.71,Very Good,H,VS2,59.2,63.0,2450,5.85,3.451360000000001,2.7532025600000005,3,2
0.71,Premium,E,SI2,62.6,58.0,2450,5.7,3.5588100000000003,2.89800753,1,5
0.71,Ideal,H,VS2,60.9,55.0,2450,5.76,3.5017499999999995,2.8202028749999997,3,2
0.74,Very Good,H,VS2,62.9,57.0,2451,5.73,3.6198949999999996,2.9405419775,3,2
0.76,Premium,E,SI2,62.4,58.0,2451,5.83,3.6472800000000003,2.9569113600000003,1,5
0.55,Very Good,G,VVS1,61.5,55.1,2451,5.26,3.2410499999999995,2.6140728749999997,6,3
0.73,Ideal,I,VVS2,60.1,56.0,2451,5.88,3.527869999999999,2.8270649349999997,5,1
0.8,Premium,G,SI2,61.4,56.0,2451,5.99,3.6686499999999995,2.96520555,1,3
0.8,Very Good,G,SI2,63.1,59.0,2451,5.85,3.6692649999999993,3.0033281075,1,3
0.72,Ideal,G,SI2,61.3,56.0,2451,5.76,3.5462050000000005,2.8523518325,1,3
0.79,Good,I,VS2,58.5,62.0,2451,5.99,3.5187749999999998,2.7813166875,3,1
0.72,Good,I,VS1,61.3,63.0,2451,5.67,3.50023,2.810675495,4,1
0.72,Ideal,I,VVS2,61.2,59.0,2452,5.75,3.5312400000000004,2.84005944,5,1
0.74,Premium,F,SI1,58.7,58.0,2452,5.93,3.4603649999999995,2.7560721275,2,4
0.71,Ideal,D,SI2,61.9,56.0,2452,5.78,3.5623450000000014,2.8914557775000005,1,6
1.02,Premium,F,I1,59.6,59.0,2452,6.51,3.8620800000000006,3.09087984,0,4
0.7,Very Good,H,VS1,62.5,61.0,2453,5.62,3.528125,2.8587890625,4,2
0.7,Very Good,H,VS1,61.2,55.0,2453,5.68,3.4883999999999986,2.8055303999999994,4,2
0.7,Very Good,F,SI1,59.2,60.0,2453,5.77,3.421759999999999,2.72076096,2,4
0.7,Very Good,E,SI2,60.4,59.0,2453,5.7,3.4578999999999995,2.7656858,1,5
0.7,Ideal,E,SI2,62.1,56.0,2453,5.65,3.5179650000000002,2.8466531325,1,5
0.75,Good,E,SI2,63.8,55.0,2453,5.74,3.68126,3.00538194,1,5
0.7,Good,E,SI2,63.5,56.0,2453,5.6,3.5814000000000004,2.9150945,1,5
0.7,Very Good,E,SI2,62.8,59.0,2453,5.64,3.557620000000001,2.8880526800000004,1,5
0.73,Ideal,I,VS2,61.7,55.0,2453,5.79,3.5816849999999993,2.8911648225,3,1
0.7,Ideal,F,SI1,62.6,57.0,2453,5.59,3.50873,2.84790249,2,4
0.79,Ideal,G,SI2,60.8,57.0,2453,5.99,3.6327999999999996,2.9253312,1,3
0.71,Very Good,G,VS2,63.5,57.0,2454,5.61,3.5718749999999995,2.9152453125,3,3
0.54,Ideal,F,VVS2,62.0,55.0,2454,5.24,3.251900000000001,2.6324890000000005,5,4
0.5,Ideal,D,VS1,60.6,57.0,2454,5.15,3.1299899999999994,2.50883697,4,6
0.96,Premium,I,SI2,59.1,62.0,2454,6.48,3.8001299999999993,3.0377784149999996,1,1
0.71,Very Good,E,SI1,61.9,56.0,2455,5.68,3.5282999999999998,2.8499688499999998,2,5
0.81,Ideal,J,VS2,62.1,56.0,2455,5.94,3.698055000000001,2.9926160775000006,3,0
0.73,Ideal,F,SI2,62.5,56.0,2455,5.73,3.5875000000000004,2.9117187500000004,1,4
0.7,Very Good,F,VS2,63.4,56.0,2455,5.69,3.5884399999999994,2.9412654799999998,3,4
0.71,Very Good,I,VVS1,63.0,58.0,2456,5.68,3.5909999999999993,2.920365,6,1
0.71,Very Good,I,VVS1,63.5,57.0,2456,5.65,3.597275,2.9360098125,6,1
0.75,Ideal,G,SI1,62.2,57.0,2456,5.8,3.6200400000000004,2.9296324400000002,2,3
0.82,Premium,G,SI2,62.3,58.0,2456,5.96,3.719310000000001,3.015105065,1,3
0.53,Ideal,E,VVS2,60.5,57.0,2456,5.24,3.1822999999999997,2.54774575,5,5
0.78,Ideal,J,VS2,62.3,55.0,2456,5.88,3.6725850000000007,2.9756302275,3,0
0.72,Ideal,F,SI2,61.8,57.0,2456,5.75,3.5627700000000004,2.87764593,1,4
0.84,Ideal,J,VS1,62.0,55.0,2456,6.07,3.760299999999999,3.0473929999999996,4,0
0.77,Good,H,SI1,57.2,65.0,2457,6.08,3.4606000000000012,2.7286116000000007,2,2
0.77,Premium,H,SI1,60.9,60.0,2457,5.89,3.58092,2.88389514,2,2
0.77,Premium,H,SI1,61.6,60.0,2457,5.91,3.62824,2.93777792,2,2
0.72,Ideal,D,SI2,62.3,57.0,2457,5.8,3.597825000000001,2.9274224875000003,1,6
0.71,Premium,F,SI1,62.3,57.0,2458,5.73,3.5479850000000006,2.8900923275,2,4
0.71,Ideal,E,SI2,61.9,56.0,2458,5.73,3.5561550000000004,2.8740649725000003,1,5
